-7.473768, 4.813521
-7.572194, 5.090489
-7.378235, 5.360602
-7.474300, 5.635923
-7.275953, 5.902789
-7.370030, 6.176558
-7.167694, 6.440137
-7.054173, 6.972765
-6.936036, 7.500840
-6.813868, 8.024562
-6.688187, 8.544154
-6.559449, 9.059847
-6.428057, 9.571880
-6.294361, 10.080487
-5.762382, -10.293520
-5.985619, -10.055186
-6.120654, -9.548696
-6.253508, -9.038807
-6.383835, -8.525271
-6.511235, -8.007835
-6.635251, -7.486243
-6.755360, -6.960252
-6.870970, -6.429633
-6.981413, -5.894190
-6.887452, -5.620516
-7.085953, -5.353772
-6.989907, -5.078465
-7.183781, -4.808294
-7.085237, -4.531248
-7.172527, -3.978901
-7.250822, -3.421577
-7.319159, -2.859565
-7.376607, -2.293310
-7.422308, -1.723412
-7.455526, -1.150623
-7.475696, -0.575827
-7.482459, 0.000000
-7.475696, 0.575827
-7.455526, 1.150623
-7.422308, 1.723412
-7.376607, 2.293310
-7.319159, 2.859565
-7.250822, 3.421577
-7.172527, 3.978901
-7.085237, 4.531248
-7.183781, 4.808294
-6.989907, 5.078465
-7.085953, 5.353772
-6.887452, 5.620516
-6.981413, 5.894190
-6.778732, 6.157467
-6.664535, 6.689452
-6.545574, 7.216665
-6.422484, 7.739335
-6.295825, 8.257711
-6.166087, 8.772057
-6.033696, 9.282635
-5.899022, 9.789706
-5.762382, 10.293520
-5.226321, -10.499255
-5.451763, -10.264964
-5.589632, -9.763320
-5.725660, -9.258467
-5.859538, -8.750144
-5.990903, -8.238075
-6.119334, -7.721978
-6.244341, -7.201569
-6.365360, -6.676570
-6.481745, -6.146721
-6.592765, -5.611795
-6.498932, -5.338228
-6.697603, -5.071619
-6.601579, -4.796328
-6.795358, -4.526092
-6.696681, -4.248960
-6.783211, -3.696166
-6.860097, -3.138132
-6.926262, -2.575208
-6.980676, -2.007927
-7.022407, -1.437009
-7.050690, -0.863346
-7.064975, -0.287976
-7.064975, 0.287976
-7.050690, 0.863346
-7.022407, 1.437009
-6.980676, 2.007927
-6.926262, 2.575208
-6.860097, 3.138132
-6.783211, 3.696166
-6.696681, 4.248960
-6.795358, 4.526092
-6.601579, 4.796328
-6.697603, 5.071619
-6.498932, 5.338228
-6.592765, 5.611795
-6.389702, 5.874735
-6.274765, 6.406007
-6.154908, 6.932266
-6.030824, 7.453775
-5.903121, 7.970820
-5.772323, 8.483695
-5.638885, 8.992696
-5.503193, 9.498109
-5.365578, 10.000209
-5.226321, 10.499255
-4.772257, -10.961312
-4.913905, -10.467203
-5.054266, -9.970356
-5.193111, -9.470522
-5.330169, -8.967436
-5.465118, -8.460809
-5.597581, -7.950339
-5.727110, -7.435712
-5.853182, -6.916607
-5.975189, -6.392708
-6.092424, -5.863717
-6.204081, -5.329369
-6.110389, -5.055922
-6.309250, -4.789464
-6.213251, -4.514191
-6.406923, -4.243882
-6.308096, -3.966652
-6.393761, -3.413358
-6.469036, -2.854534
-6.532711, -2.290608
-6.583641, -1.722227
-6.620823, -1.150262
-6.643469, -0.575781
-6.651075, 0.000000
-6.643469, 0.575781
-6.620823, 1.150262
-6.583641, 1.722227
-6.532711, 2.290608
-6.469036, 2.854534
-6.393761, 3.413358
-6.308096, 3.966652
-6.406923, 4.243882
-6.213251, 4.514191
-6.309250, 4.789464
-6.110389, 5.055922
-6.204081, 5.329369
-6.000593, 5.591930
-5.884842, 6.122404
-5.764008, 6.647602
-5.638851, 7.167828
-5.510031, 7.683408
-5.378113, 8.194675
-5.243575, 8.701961
-5.106825, 9.205582
-4.968206, 9.705840
-4.828006, 10.203017
-4.686470, 10.697373
-4.228834, -11.151258
-4.372365, -10.661596
-4.514873, -10.169441
-4.656164, -9.674551
-4.796008, -9.176661
-4.934130, -8.675481
-5.070198, -8.170697
-5.203817, -7.661977
-5.334516, -7.148967
-5.461737, -6.631307
-5.584818, -6.108634
-5.702988, -5.580602
-5.815353, -5.046907
-5.721819, -4.773593
-5.920895, -4.507306
-5.824922, -4.232054
-6.018474, -3.961663
-5.919474, -3.684322
-6.004149, -3.130463
-6.077566, -2.570756
-6.138359, -2.005728
-6.185256, -1.436177
-6.217182, -0.863162
-6.233352, -0.287969
-6.233352, 0.287969
-6.217182, 0.863162
-6.185256, 1.436177
-6.138359, 2.005728
-6.077566, 2.570756
-6.004149, 3.130463
-5.919474, 3.684322
-6.018474, 3.961663
-5.824922, 4.232054
-5.920895, 4.507306
-5.721819, 4.773593
-5.815353, 5.046907
-5.611391, 5.309039
-5.494740, 5.838616
-5.372837, 6.362627
-5.246521, 6.881426
-5.116507, 7.395388
-4.983401, 7.904892
-4.847713, 8.410308
-4.709867, 8.911989
-4.570218, 9.410266
-4.429061, 9.905444
-4.286641, 10.397803
-4.143162, 10.887599
-3.682404, -11.333274
-3.827503, -10.847886
-3.971813, -10.360265
-4.115178, -9.870183
-4.257406, -9.377382
-4.398268, -8.881578
-4.537485, -8.382459
-4.674718, -7.879684
-4.809556, -7.372881
-4.941503, -6.861658
-5.069961, -6.345604
-5.194216, -5.824305
-5.313418, -5.297357
-5.426574, -4.764399
-5.333216, -4.491236
-5.532535, -4.225146
-5.436594, -3.949917
-5.630007, -3.679432
-5.530808, -3.401964
-5.614334, -2.847463
-5.685588, -2.286763
-5.743013, -1.720524
-5.785197, -1.149739
-5.811003, -0.575714
-5.819691, 0.000000
-5.811003, 0.575714
-5.785197, 1.149739
-5.743013, 1.720524
-5.685588, 2.286763
-5.614334, 2.847463
-5.530808, 3.401964
-5.630007, 3.679432
-5.436594, 3.949917
-5.532535, 4.225146
-5.333216, 4.491236
-5.426574, 4.764399
-5.222078, 5.026043
-5.104428, 5.554603
-4.981352, 6.077280
-4.853779, 6.594485
-4.722488, 7.106652
-4.588128, 7.614216
-4.451238, 8.117591
-4.312261, 8.617169
-4.171562, 9.113313
-4.029438, 9.606354
-3.886136, 10.096591
-3.741857, 10.584295
-3.596767, 11.069710
-3.133347, -11.507204
-3.279712, -11.025874
-3.425492, -10.542581
-3.570563, -10.057111
-3.714774, -9.569224
-3.857940, -9.078651
-3.999833, -8.585088
-4.140172, -8.088200
-4.278612, -7.587613
-4.414731, -7.082920
-4.548006, -6.573678
-4.677801, -6.059421
-4.803340, -5.539669
-4.923688, -5.013951
-5.037732, -4.481836
-4.944574, -4.208846
-5.144171, -3.942982
-5.048266, -3.667780
-5.241519, -3.397187
-5.142087, -3.119573
-5.224268, -2.564336
-5.292971, -2.002514
-5.346413, -1.434947
-5.383031, -0.862888
-5.401655, -0.287958
-5.401655, 0.287958
-5.383031, 0.862888
-5.346413, 1.434947
-5.292971, 2.002514
-5.224268, 2.564336
-5.142087, 3.119573
-5.241519, 3.397187
-5.048266, 3.667780
-5.144171, 3.942982
-4.944574, 4.208846
-5.037732, 4.481836
-4.832631, 4.742918
-4.713866, 5.270320
-4.589501, 5.791484
-4.460564, 6.306898
-4.327906, 6.817069
-4.192224, 7.322490
-4.054084, 7.823631
-3.913945, 8.320927
-3.772181, 8.814775
